map_id,player,team,agent,kills,deaths,assists,acs,adr,hs_percent,kd_ratio,source
681014_2,EzeirNOVA,,Astra,16,9,3,237.0,0.0,0.0,1.7777777777777777,vlr
681014_2,qiutiaNNOVA,,Deadlock,13,13,4,191.0,0.0,0.0,1.0,vlr
681014_2,GuanGNOVA,,Viper,14,10,6,190.0,0.0,0.0,1.4,vlr
681014_2,GREENNOVA,,Skye,8,10,6,145.0,0.0,0.0,0.8,vlr
681014_2,TonkKBG,team_b,Viper,13,14,3,195.0,0.0,0.0,0.9285714285714286,vlr
681014_2,sibeastw0wKBG,team_b,Yoru,9,16,2,159.0,0.0,0.0,0.5625,vlr
681014_2,Krst1NgKBG,team_b,Omen,9,13,4,128.0,0.0,0.0,0.6923076923076923,vlr
681014_3,swagzorNOVA,,Raze,25,12,6,379.0,0.0,0.0,2.083333333333333,vlr
681014_3,EzeirNOVA,,Brimstone,15,12,12,236.0,0.0,0.0,1.25,vlr
681014_3,qiutiaNNOVA,,Breach,16,10,10,232.0,0.0,0.0,1.6,vlr
681014_3,GREENNOVA,,Neon,13,11,6,179.0,0.0,0.0,1.181818181818182,vlr
681014_3,GuanGNOVA,,Cypher,12,11,8,168.0,0.0,0.0,1.0909090909090908,vlr
681014_3,sibeastw0wKBG,team_b,Raze,15,16,2,234.0,0.0,0.0,0.9375,vlr
681014_3,YingKBG,team_b,Phoenix,14,14,7,219.0,0.0,0.0,1.0,vlr
681014_3,Krst1NgKBG,team_b,Brimstone,12,17,5,168.0,0.0,0.0,0.7058823529411765,vlr
681014_3,TonkKBG,team_b,Cypher,10,16,1,160.0,0.0,0.0,0.625,vlr
681014_3,coldfishKBG,team_b,Fade,5,18,4,62.0,0.0,0.0,0.2777777777777778,vlr
681015_0,splashTYL,,Jett,23,10,2,412.0,0.0,0.0,2.3,vlr
681015_0,slowlyTYL,,Sova,13,6,7,239.0,0.0,0.0,2.1666666666666665,vlr
681015_0,xiheTYL,,KAY/O,11,9,16,237.0,0.0,0.0,1.2222222222222223,vlr
681015_0,ErvTYL,,Omen,9,7,10,163.0,0.0,0.0,1.2857142857142858,vlr
681015_0,ScalesTYL,,Cypher,11,8,3,159.0,0.0,0.0,1.375,vlr
681015_0,YangEDG,team_b,Cypher,10,13,3,215.0,0.0,0.0,0.7692307692307693,vlr
681015_0,MOONLIGHT1EDG,team_b,Phoenix,8,13,5,178.0,0.0,0.0,0.6153846153846154,vlr
681015_0,JIAEEDG,team_b,Sova,7,14,5,172.0,0.0,0.0,0.5,vlr
681015_0,Z1hEDG,team_b,Omen,8,13,4,127.0,0.0,0.0,0.6153846153846154,vlr
681015_2,splashTYL,,Jett,20,9,3,334.0,0.0,0.0,2.2222222222222223,vlr
681015_2,xiheTYL,,Breach,16,11,14,251.0,0.0,0.0,1.4545454545454546,vlr
681015_2,slowlyTYL,,Sova,16,6,6,244.0,0.0,0.0,2.6666666666666665,vlr
681015_2,ScalesTYL,,Cypher,11,10,6,194.0,0.0,0.0,1.1,vlr
681015_2,ErvTYL,,Omen,7,10,14,146.0,0.0,0.0,0.7,vlr
681015_2,MOONLIGHT1EDG,team_b,Jett,11,13,0,196.0,0.0,0.0,0.8461538461538461,vlr
681015_2,Z1hEDG,team_b,Omen,12,15,3,180.0,0.0,0.0,0.8,vlr
681015_2,KnyzlEDG,team_b,Phoenix,9,15,5,163.0,0.0,0.0,0.6,vlr
681015_2,YangEDG,team_b,Cypher,9,13,3,139.0,0.0,0.0,0.6923076923076923,vlr
681015_2,JIAEEDG,team_b,Fade,5,14,1,78.0,0.0,0.0,0.3571428571428571,vlr
681016_0,yilaiBLG,,Jett,25,19,6,283.0,0.0,0.0,1.3157894736842106,vlr
681016_0,KnightBLG,,Sova,22,22,4,234.0,0.0,0.0,1.0,vlr
681016_0,budBLG,,Harbor,18,17,10,205.0,0.0,0.0,1.0588235294117647,vlr
681016_0,nephhBLG,,KAY/O,15,17,13,177.0,0.0,0.0,0.8823529411764706,vlr
681016_0,rushiaBLG,,Viper,17,17,5,160.0,0.0,0.0,1.0,vlr
681016_0,waituuUR,team_b,Astra,21,21,10,236.0,0.0,0.0,1.0,vlr
681016_0,MarT1nUR,team_b,Viper,18,20,7,204.0,0.0,0.0,0.9,vlr
681016_0,QiuYeUR,team_b,Sova,16,16,9,160.0,0.0,0.0,1.0,vlr
681016_0,XIIUR,team_b,Jett,13,21,6,144.0,0.0,0.0,0.6190476190476191,vlr
681016_2,KnightBLG,,Fade,24,13,8,278.0,0.0,0.0,1.8461538461538465,vlr
681016_2,nephhBLG,,Astra,14,12,17,202.0,0.0,0.0,1.1666666666666667,vlr
681016_2,rushiaBLG,,Killjoy,19,12,1,201.0,0.0,0.0,1.5833333333333333,vlr
681016_2,yilaiBLG,,Phoenix,9,19,12,152.0,0.0,0.0,0.4736842105263157,vlr
681016_2,budBLG,,Jett,13,17,2,151.0,0.0,0.0,0.7647058823529411,vlr
681016_2,waituuUR,team_b,Astra,18,16,6,228.0,0.0,0.0,1.125,vlr
681016_2,QiuYeUR,team_b,Skye,16,15,13,207.0,0.0,0.0,1.0666666666666669,vlr
681016_2,MarT1nUR,team_b,Cypher,15,13,7,198.0,0.0,0.0,1.1538461538461535,vlr
681016_2,NinebodyUR,team_b,Jett,15,18,2,189.0,0.0,0.0,0.8333333333333334,vlr
