map_id,team,agent_1,agent_2,agent_3,agent_4,agent_5,source
666714_2,Patrick Star GIF,Cypher,Astra,Iso,Deadlock,Sova,vlr
666714_3,Patrick Star GIF,Sage,Raze,Clove,Killjoy,Harbor,vlr
666714_0,Patrick Star GIF,Phoenix,Yoru,Omen,Deadlock,Fade,vlr
666714_2,Patrick Star GIF,Cypher,Astra,Iso,Deadlock,Sova,vlr
666714_3,Patrick Star GIF,Sage,Raze,Clove,Killjoy,Harbor,vlr
666713_0,Blue Otter,Omen,Cypher,Sova,Sage,Reyna,vlr
666708_0,CSP Val Orange,Sova,Sage,Jett,Clove,Yoru,vlr
666708_2,CSP Val Orange,Harbor,Yoru,Deadlock,Fade,Raze,vlr
666709_2,80PercentClear,Jett,Sova,Clove,KAY/O,Deadlock,vlr
667818_0,Team Exe,Fade,Clove,Vyse,Raze,Phoenix,vlr
667819_2,Toxic Team,Sova,Phoenix,Clove,Chamber,Neon,vlr
667820_2,HaNoi Dental,Neon,Omen,Viper,Sova,Jett,vlr
667821_2,Griffin Egoist,Chamber,Raze,Viper,Brimstone,Skye,vlr
667822_2,One dream for all,Omen,Raze,Fade,Killjoy,Neon,vlr
667823_0,Crocodile Tears,Neon,Chamber,Raze,Brimstone,Skye,vlr
667823_2,Crocodile Tears,Raze,Vyse,Fade,Clove,Jett,vlr
667826_2,Imagine Breaker,Phoenix,Neon,Sova,Cypher,Omen,vlr
667827_0,Griffin Egoist,Killjoy,Sova,Neon,Omen,Viper,vlr
667827_2,Griffin Egoist,Chamber,Brimstone,Raze,Skye,Viper,vlr
667828_0,Da Nang GrandStand,Raze,Omen,Neon,Skye,Viper,vlr
667828_2,Da Nang GrandStand,Chamber,Raze,Fade,Omen,Neon,vlr
667830_0,Griffin Egoist,Viper,Vyse,Omen,Neon,Fade,vlr
667831_0,Homeless Gang,Neon,Omen,Chamber,Sova,Phoenix,vlr
667831_3,Homeless Gang,Viper,Chamber,Neon,Brimstone,Skye,vlr
667832_2,Da Nang GrandStand,Raze,Neon,Skye,Omen,Viper,vlr
667832_3,Da Nang GrandStand,Neon,Chamber,Fade,Raze,Clove,vlr
667832_2,Da Nang GrandStand,Raze,Neon,Skye,Omen,Viper,vlr
667832_3,Da Nang GrandStand,Neon,Chamber,Fade,Raze,Clove,vlr
667830_0,Griffin Egoist,Viper,Vyse,Omen,Neon,Fade,vlr
667831_0,Homeless Gang,Neon,Omen,Chamber,Sova,Phoenix,vlr
667831_3,Homeless Gang,Viper,Chamber,Neon,Brimstone,Skye,vlr
667827_0,Griffin Egoist,Killjoy,Sova,Neon,Omen,Viper,vlr
667827_2,Griffin Egoist,Chamber,Brimstone,Raze,Skye,Viper,vlr
658282_0,ALTERNATE aTTaX EVO,Omen,Viper,Jett,Sage,Sova,vlr
658282_2,ALTERNATE aTTaX EVO,Omen,Neon,Fade,Viper,Sage,vlr
658282_3,ALTERNATE aTTaX EVO,KAY/O,Neon,Viper,Fade,Omen,vlr
658283_0,Glacial Guardians,Omen,Viper,Chamber,Fade,Raze,vlr
658283_2,Glacial Guardians,Sova,Omen,Viper,Killjoy,Neon,vlr
658285_0,TwoFace Gaming,Chamber,Sova,Viper,Neon,Omen,vlr
658285_2,TwoFace Gaming,Sova,Neon,Phoenix,Cypher,Omen,vlr
658286_0,Glacial Guardians,Killjoy,Sova,Neon,Omen,Viper,vlr
658286_2,Glacial Guardians,Raze,Fade,Viper,Omen,Chamber,vlr
658286_3,Glacial Guardians,Brimstone,Raze,Skye,Chamber,Viper,vlr
658287_0,Ingenious Esports,Astra,Viper,Vyse,Neon,Sova,vlr
658287_2,Ingenious Esports,Raze,Vyse,Astra,Skye,Viper,vlr
658287_3,Ingenious Esports,Viper,Omen,Neon,Skye,Raze,vlr
658288_0,TeamOrangeGaming,Chamber,Viper,Neon,Omen,Fade,vlr
658289_0,Reveal Multigaming,Phoenix,Jett,Astra,Cypher,Fade,vlr
658289_2,Reveal Multigaming,Viper,Fade,Omen,Cypher,Neon,vlr
658289_3,Reveal Multigaming,Cypher,Sage,Fade,Clove,Jett,vlr
658289_4,Reveal Multigaming,Cypher,Phoenix,Sova,Clove,Jett,vlr
658290_0,Sissi State Punks,Neon,Fade,Raze,Vyse,Omen,vlr
658290_2,Sissi State Punks,Fade,Chamber,Omen,Raze,Neon,vlr
658291_0,TwoFace Gaming,Sova,Viper,Neon,Omen,Chamber,vlr
658291_2,TwoFace Gaming,Skye,Neon,Viper,Brimstone,Raze,vlr
658292_2,ALTERNATE aTTaX EVO,Viper,Omen,Neon,Sage,Fade,vlr
658293_2,TwoFace Gaming,Raze,Skye,Viper,Brimstone,Neon,vlr
658294_0,Glacial Guardians,Phoenix,Astra,Fade,Chamber,Neon,vlr
658294_2,Glacial Guardians,Raze,Chamber,Omen,Fade,Viper,vlr
658295_0,Ingenious Esports,Vyse,Viper,Omen,Fade,Neon,vlr
658295_2,Ingenious Esports,Neon,Vyse,Fade,Omen,Viper,vlr
658289_0,Reveal Multigaming,Phoenix,Jett,Astra,Cypher,Fade,vlr
658289_2,Reveal Multigaming,Viper,Fade,Omen,Cypher,Neon,vlr
658289_3,Reveal Multigaming,Cypher,Sage,Fade,Clove,Jett,vlr
658289_4,Reveal Multigaming,Cypher,Phoenix,Sova,Clove,Jett,vlr
658295_0,Ingenious Esports,Vyse,Viper,Omen,Fade,Neon,vlr
658295_2,Ingenious Esports,Neon,Vyse,Fade,Omen,Viper,vlr
658294_0,Glacial Guardians,Phoenix,Astra,Fade,Chamber,Neon,vlr
658294_2,Glacial Guardians,Raze,Chamber,Omen,Fade,Viper,vlr
658288_0,TeamOrangeGaming,Chamber,Viper,Neon,Omen,Fade,vlr
658292_2,ALTERNATE aTTaX EVO,Viper,Omen,Neon,Sage,Fade,vlr
650947_0,FUEGO,Omen,Fade,Chamber,Phoenix,Neon,vlr
650947_2,FUEGO,Omen,Viper,Neon,Fade,Phoenix,vlr
650948_2,Tezcat Gaming,Neon,Viper,Fade,Omen,Chamber,vlr
650948_3,Tezcat Gaming,Neon,Sova,Astra,Chamber,Viper,vlr
650949_2,Contra,Omen,Raze,Neon,Viper,Fade,vlr
650949_3,Contra,Phoenix,Fade,Chamber,Neon,Omen,vlr
650949_2,Contra,Omen,Raze,Neon,Viper,Fade,vlr
650949_3,Contra,Phoenix,Fade,Chamber,Neon,Omen,vlr
650948_2,Tezcat Gaming,Neon,Viper,Fade,Omen,Chamber,vlr
650948_3,Tezcat Gaming,Neon,Sova,Astra,Chamber,Viper,vlr
650947_0,FUEGO,Omen,Fade,Chamber,Phoenix,Neon,vlr
650947_2,FUEGO,Omen,Viper,Neon,Fade,Phoenix,vlr
650934_0,University War,Viper,Neon,Omen,Skye,Raze,vlr
650934_2,University War,Neon,Fade,Raze,Vyse,Omen,vlr
650935_0,9z Globant,Neon,Chamber,Sova,Phoenix,Astra,vlr
650936_0,KRÜ SPARK,Jett,Viper,Astra,Neon,Sova,vlr
650936_2,KRÜ SPARK,Brimstone,Viper,Raze,Neon,Skye,vlr
650936_3,KRÜ SPARK,Astra,Chamber,Neon,KAY/O,Sova,vlr
650936_4,KRÜ SPARK,Raze,Vyse,Viper,Omen,Fade,vlr
650936_0,KRÜ SPARK,Jett,Viper,Astra,Neon,Sova,vlr
650936_2,KRÜ SPARK,Brimstone,Viper,Raze,Neon,Skye,vlr
650936_3,KRÜ SPARK,Astra,Chamber,Neon,KAY/O,Sova,vlr
650936_4,KRÜ SPARK,Raze,Vyse,Viper,Omen,Fade,vlr
650935_0,9z Globant,Neon,Chamber,Sova,Phoenix,Astra,vlr
650934_0,University War,Viper,Neon,Omen,Skye,Raze,vlr
650934_2,University War,Neon,Fade,Raze,Vyse,Omen,vlr
628315_0,MIBR GC,Viper,Astra,Skye,Neon,Raze,vlr
628315_2,MIBR GC,Harbor,Sova,Astra,Neon,Jett,vlr
628316_0,MIBR GC,Neon,Sova,Jett,Harbor,Astra,vlr
628316_2,MIBR GC,Raze,Fade,Omen,Neon,Vyse,vlr
628317_2,Team Liquid Brazil,Neon,Sova,KAY/O,Viper,Harbor,vlr
628317_3,Team Liquid Brazil,Cypher,Omen,Sova,Breach,Neon,vlr
628318_0,Evil Geniuses GC,Raze,Viper,Vyse,Omen,Fade,vlr
628318_2,Evil Geniuses GC,Omen,Viper,Neon,Sova,Killjoy,vlr
628319_2,Evil Geniuses GC,Raze,Astra,Jett,Skye,Viper,vlr
628319_3,Evil Geniuses GC,Raze,Viper,Brimstone,Skye,Chamber,vlr
628317_2,Team Liquid Brazil,Neon,Sova,KAY/O,Viper,Harbor,vlr
628317_3,Team Liquid Brazil,Cypher,Omen,Sova,Breach,Neon,vlr
628319_2,Evil Geniuses GC,Raze,Astra,Jett,Skye,Viper,vlr
628319_3,Evil Geniuses GC,Raze,Viper,Brimstone,Skye,Chamber,vlr
628316_0,MIBR GC,Neon,Sova,Jett,Harbor,Astra,vlr
628316_2,MIBR GC,Raze,Fade,Omen,Neon,Vyse,vlr
628318_0,Evil Geniuses GC,Raze,Viper,Vyse,Omen,Fade,vlr
628318_2,Evil Geniuses GC,Omen,Viper,Neon,Sova,Killjoy,vlr
628315_0,MIBR GC,Viper,Astra,Skye,Neon,Raze,vlr
628315_2,MIBR GC,Harbor,Sova,Astra,Neon,Jett,vlr
645957_0,Clueless,Sova,Cypher,Omen,Phoenix,Neon,vlr
645957_3,Clueless,Brimstone,Viper,Skye,Raze,Chamber,vlr
645958_2,Traffic Cones,Viper,Chamber,Clove,Neon,Sova,vlr
645958_3,Traffic Cones,Jett,Fade,Chamber,Clove,Phoenix,vlr
645959_0,Rambunctious Bears,Raze,Vyse,Omen,Neon,Fade,vlr
645959_2,Rambunctious Bears,Sage,Killjoy,Sova,Jett,Omen,vlr
645960_0,Finishers,Chamber,Viper,Fade,Neon,Omen,vlr
645960_2,Finishers,Neon,Skye,Viper,Omen,Cypher,vlr
645960_3,Finishers,Neon,Omen,Cypher,Sova,Skye,vlr
645961_2,Clueless,Brimstone,Skye,Chamber,Raze,Viper,vlr
645962_2,Densi's Kittens,Viper,Brimstone,Neon,Raze,Skye,vlr
645963_0,Rambunctious Bears,Vyse,Raze,Jett,Omen,Fade,vlr
645964_0,GG Gaming Lounge,Fade,Neon,Omen,Viper,Raze,vlr
645964_2,GG Gaming Lounge,Chamber,Fade,Neon,Omen,Raze,vlr
645965_0,Bonkers,Omen,Vyse,Skye,Raze,Deadlock,vlr
645965_2,Bonkers,Jett,Viper,Sova,Astra,Neon,vlr
645966_0,Carlos Disciples,Jett,Viper,Sova,Neon,Astra,vlr
645966_2,Carlos Disciples,Fade,Neon,Raze,Chamber,Omen,vlr
645968_0,BaosLittleBuns,Raze,Skye,Brimstone,Jett,Deadlock,vlr
645968_2,BaosLittleBuns,Omen,Sova,Cypher,Viper,Jett,vlr
645968_3,BaosLittleBuns,Jett,Neon,Vyse,Fade,Omen,vlr
645969_0,Noob Esports,Phoenix,Chamber,Sova,Omen,Neon,vlr
645970_2,Traffic Cones,Phoenix,Omen,Killjoy,Sova,Jett,vlr
645970_3,Traffic Cones,Raze,Viper,Clove,Jett,Skye,vlr
645971_0,TROOPERS,Omen,Killjoy,Fade,Raze,Neon,vlr
645971_2,TROOPERS,Deadlock,Brimstone,Skye,Viper,Neon,vlr
645971_3,TROOPERS,Astra,Phoenix,Killjoy,Neon,Fade,vlr
645972_0,Finishers,Neon,Viper,Chamber,Omen,Fade,vlr
645972_2,Finishers,Fade,Phoenix,Viper,Brimstone,Neon,vlr
645973_0,Rambunctious Bears,Raze,Omen,Vyse,Fade,Phoenix,vlr
645973_2,Rambunctious Bears,Killjoy,Jett,Sova,Phoenix,Clove,vlr
645974_0,BaosLittleBuns,Chamber,Astra,Phoenix,Neon,Fade,vlr
645975_0,GG Gaming Lounge,Chamber,Omen,Raze,Fade,Neon,vlr
645975_2,GG Gaming Lounge,Omen,Viper,Neon,Raze,Fade,vlr
645976_0,BaosLittleBuns,Skye,Raze,Brimstone,Neon,Deadlock,vlr
645976_2,BaosLittleBuns,Neon,Omen,Sova,Phoenix,Cypher,vlr
645977_0,BaosLittleBuns,Omen,Chamber,Sova,Phoenix,Neon,vlr
645977_2,BaosLittleBuns,Phoenix,Chamber,Fade,Omen,Neon,vlr
645977_3,BaosLittleBuns,Cypher,Sova,Viper,Omen,Jett,vlr
645968_0,BaosLittleBuns,Raze,Skye,Brimstone,Jett,Deadlock,vlr
645968_2,BaosLittleBuns,Omen,Sova,Cypher,Viper,Jett,vlr
645968_3,BaosLittleBuns,Jett,Neon,Vyse,Fade,Omen,vlr
645977_0,BaosLittleBuns,Omen,Chamber,Sova,Phoenix,Neon,vlr
645977_2,BaosLittleBuns,Phoenix,Chamber,Fade,Omen,Neon,vlr
645977_3,BaosLittleBuns,Cypher,Sova,Viper,Omen,Jett,vlr
645976_0,BaosLittleBuns,Skye,Raze,Brimstone,Neon,Deadlock,vlr
645976_2,BaosLittleBuns,Neon,Omen,Sova,Phoenix,Cypher,vlr
660667_0,The Covenant GC,Raze,Skye,Viper,Neon,Omen,vlr
660667_2,The Covenant GC,Omen,Killjoy,Fade,Neon,Raze,vlr
660668_2,ZEXAR ROSE,Sova,Neon,Cypher,Phoenix,Omen,vlr
660669_0,The Covenant GC,Killjoy,Raze,Fade,Omen,Neon,vlr
660669_2,The Covenant GC,Jett,Sova,Astra,KAY/O,Viper,vlr
660669_3,The Covenant GC,Neon,Killjoy,Omen,Phoenix,Sova,vlr
660670_2,SIGN Stellar,Cypher,Raze,Omen,Skye,Fade,vlr
660672_0,Zentrix Jinx,Killjoy,Astra,Fade,Neon,Phoenix,vlr
660672_2,Zentrix Jinx,Breach,Killjoy,Neon,Fade,Omen,vlr
660672_3,Zentrix Jinx,Killjoy,Fade,Neon,Omen,Phoenix,vlr
660673_0,SIGN Stellar,Chamber,Reyna,Sova,Jett,Viper,vlr
660673_3,SIGN Stellar,Breach,Killjoy,Omen,Jett,Sova,vlr
660674_0,Team Luna,Jett,Phoenix,Sova,Omen,Killjoy,vlr
660674_2,Team Luna,Raze,Fade,Brimstone,Skye,Cypher,vlr
660675_0,Team Luna,Cypher,Sova,Omen,Jett,Breach,vlr
660675_2,Team Luna,Fade,Cypher,Raze,Skye,Brimstone,vlr
660676_0,Team Luna,Raze,Omen,Breach,Viper,Fade,vlr
660676_2,Team Luna,Sova,Cypher,Omen,Breach,Jett,vlr
660676_3,Team Luna,Fade,Cypher,Raze,Skye,Omen,vlr
660677_0,Beans,Killjoy,Sova,Raze,Omen,Phoenix,vlr
660677_2,Beans,Vyse,Omen,Fade,Raze,Reyna,vlr
660678_0,Naw do gyar,Jett,Reyna,Viper,Sova,Astra,vlr
660678_2,Naw do gyar,Phoenix,Sova,Omen,Killjoy,Neon,vlr
660679_0,The Covenant GC,Raze,Neon,Viper,Omen,Skye,vlr
660679_2,The Covenant GC,Killjoy,Raze,Fade,Neon,Omen,vlr
660680_0,Naw do gyar,Jett,Astra,Viper,Reyna,Sova,vlr
660680_2,Naw do gyar,Jett,Phoenix,Fade,Killjoy,Astra,vlr
660680_3,Naw do gyar,Omen,Phoenix,Sova,Jett,Killjoy,vlr
660681_0,The Covenant GC,Viper,Skye,Neon,Brimstone,Raze,vlr
660681_2,The Covenant GC,Skye,Neon,Omen,Viper,Raze,vlr
660682_0,Zentrix Jinx,Astra,Killjoy,Phoenix,Neon,Fade,vlr
660682_2,Zentrix Jinx,Fade,Breach,Omen,Neon,Killjoy,vlr
660683_0,Leosun Leona,Vyse,Fade,Raze,Omen,Breach,vlr
660683_2,Leosun Leona,Chamber,Breach,Cypher,Brimstone,Raze,vlr
660683_3,Leosun Leona,Sova,Cypher,Omen,Phoenix,Jett,vlr
660684_0,ZEXAR ROSE,Jett,Viper,Sova,Omen,Chamber,vlr
660684_2,ZEXAR ROSE,Omen,Neon,Phoenix,Sova,Cypher,vlr
660710_0,Zentrix Jinx,Omen,Reyna,Sova,Cypher,Neon,vlr
660710_2,Zentrix Jinx,Killjoy,Fade,Neon,Omen,Reyna,vlr
660676_0,Team Luna,Raze,Omen,Breach,Viper,Fade,vlr
660676_2,Team Luna,Sova,Cypher,Omen,Breach,Jett,vlr
660676_3,Team Luna,Fade,Cypher,Raze,Skye,Omen,vlr
660675_0,Team Luna,Cypher,Sova,Omen,Jett,Breach,vlr
660675_2,Team Luna,Fade,Cypher,Raze,Skye,Brimstone,vlr
660684_0,ZEXAR ROSE,Jett,Viper,Sova,Omen,Chamber,vlr
660684_2,ZEXAR ROSE,Omen,Neon,Phoenix,Sova,Cypher,vlr
660710_0,Zentrix Jinx,Omen,Reyna,Sova,Cypher,Neon,vlr
660710_2,Zentrix Jinx,Killjoy,Fade,Neon,Omen,Reyna,vlr
660683_0,Leosun Leona,Vyse,Fade,Raze,Omen,Breach,vlr
660683_2,Leosun Leona,Chamber,Breach,Cypher,Brimstone,Raze,vlr
660683_3,Leosun Leona,Sova,Cypher,Omen,Phoenix,Jett,vlr
663033_0,Kitsune Shadows,Omen,Sova,Neon,Killjoy,Viper,vlr
663033_2,Kitsune Shadows,Neon,Viper,Skye,Brimstone,Fade,vlr
663033_3,Kitsune Shadows,Neon,Fade,Omen,Vyse,KAY/O,vlr
663034_0,Filhas de Luyta,Sova,Viper,Neon,Killjoy,Omen,vlr
663036_2,Juventus Red Fem,Sova,Chamber,Astra,Viper,Neon,vlr
663037_0,PREÁ NATION,Sova,Phoenix,Killjoy,Neon,Astra,vlr
663037_2,PREÁ NATION,Fade,Phoenix,Brimstone,Viper,Neon,vlr
663038_0,PÃO COM RATO,Neon,Fade,Omen,Vyse,Raze,vlr
663038_2,PÃO COM RATO,Omen,Viper,Skye,Raze,Neon,vlr
663039_0,PÃO COM RATO,Omen,Neon,Cypher,Sova,Phoenix,vlr
663039_2,PÃO COM RATO,Fade,Vyse,Neon,Raze,Omen,vlr
663039_3,PÃO COM RATO,Raze,Neon,Cypher,Breach,Brimstone,vlr
663039_0,PÃO COM RATO,Omen,Neon,Cypher,Sova,Phoenix,vlr
663039_2,PÃO COM RATO,Fade,Vyse,Neon,Raze,Omen,vlr
663039_3,PÃO COM RATO,Raze,Neon,Cypher,Breach,Brimstone,vlr
663037_0,PREÁ NATION,Sova,Phoenix,Killjoy,Neon,Astra,vlr
663037_2,PREÁ NATION,Fade,Phoenix,Brimstone,Viper,Neon,vlr
663038_0,PÃO COM RATO,Neon,Fade,Omen,Vyse,Raze,vlr
663038_2,PÃO COM RATO,Omen,Viper,Skye,Raze,Neon,vlr
663033_0,Kitsune Shadows,Omen,Sova,Neon,Killjoy,Viper,vlr
663033_2,Kitsune Shadows,Neon,Viper,Skye,Brimstone,Fade,vlr
663033_3,Kitsune Shadows,Neon,Fade,Omen,Vyse,KAY/O,vlr
663034_0,Filhas de Luyta,Sova,Viper,Neon,Killjoy,Omen,vlr
663129_0,Banger Banger Banger,Viper,Neon,Omen,Raze,Skye,vlr
663129_2,Banger Banger Banger,Viper,Omen,Killjoy,Sova,Neon,vlr
663129_3,Banger Banger Banger,Fade,Viper,Omen,Raze,Vyse,vlr
663130_3,Lexible,Killjoy,Fade,Neon,Omen,Breach,vlr
663131_0,Million Flowerz,Fade,Neon,Chamber,Astra,KAY/O,vlr
663131_2,Million Flowerz,Omen,Vyse,Skye,Fade,Neon,vlr
663132_0,XtremeDogs,Skye,Raze,Neon,Viper,Brimstone,vlr
663132_2,XtremeDogs,Chamber,Omen,Fade,Raze,Breach,vlr
663133_0,SYA esport,Omen,Phoenix,Sova,Cypher,Neon,vlr
663133_2,SYA esport,Raze,Vyse,Fade,Neon,Omen,vlr
663134_0,ProDes,Iso,Omen,Chamber,Fade,Neon,vlr
663134_2,ProDes,Yoru,Omen,Fade,Viper,Raze,vlr
663135_0,V9,Omen,Fade,Phoenix,Viper,Neon,vlr
663135_2,V9,Raze,Viper,Skye,Phoenix,Brimstone,vlr
663136_0,Coalesce,Raze,Neon,Brimstone,Viper,Skye,vlr
663136_2,Coalesce,Omen,Viper,Neon,Raze,Fade,vlr
663136_3,Coalesce,Omen,Vyse,Sova,Viper,Neon,vlr
663137_0,Que La Famille,Omen,Viper,Vyse,Neon,Fade,vlr
663137_2,Que La Famille,Omen,Neon,Fade,Cypher,Viper,vlr
663138_0,NOKAR Esport,Omen,Fade,Raze,Neon,Vyse,vlr
663138_2,NOKAR Esport,Viper,Raze,Skye,Neon,Omen,vlr
663139_0,Exalty,Astra,Viper,Jett,Iso,Sova,vlr
663139_2,Exalty,Omen,Jett,Skye,Viper,Raze,vlr
663139_3,Exalty,Omen,Killjoy,Sova,Jett,Neon,vlr
663140_0,2L8,Sova,Astra,Jett,Neon,Viper,vlr
663140_2,2L8,Clove,Cypher,Sova,Neon,Astra,vlr
663142_0,FRG UK,Phoenix,Sova,Killjoy,Omen,Neon,vlr
663142_2,FRG UK,Omen,Viper,Jett,Sova,Neon,vlr
663143_2,Team Sezen,Jett,Viper,Neon,Omen,Sova,vlr
663144_0,Total Control,Vyse,Viper,Neon,Omen,Fade,vlr
663144_2,Total Control,Viper,Chamber,Neon,Brimstone,Skye,vlr
663145_2,Lexible,Omen,Killjoy,Breach,Fade,Neon,vlr
663145_3,Lexible,Cypher,Sova,Neon,Omen,Breach,vlr
663146_0,XtremeDogs,Raze,Skye,Brimstone,Viper,Neon,vlr
663146_2,XtremeDogs,Neon,Skye,Raze,Omen,Chamber,vlr
663146_3,XtremeDogs,Omen,Skye,Viper,Neon,Raze,vlr
663147_0,EVOPLAY,Phoenix,Astra,Fade,Killjoy,Neon,vlr
663147_2,EVOPLAY,Fade,Vyse,Neon,Raze,Omen,vlr
663147_3,EVOPLAY,Phoenix,Cypher,Omen,Sova,Neon,vlr
663148_0,Twisted Saints Esports,Omen,Neon,Vyse,Skye,Viper,vlr
663148_2,Twisted Saints Esports,Viper,Chamber,Fade,Omen,Neon,vlr
663148_3,Twisted Saints Esports,Astra,Chamber,Vyse,Fade,Neon,vlr
663149_0,NOKAR Esport,Omen,Skye,Neon,Raze,Viper,vlr
663149_2,NOKAR Esport,Omen,Raze,Neon,Fade,Viper,vlr
663149_3,NOKAR Esport,Skye,Chamber,Astra,Neon,Phoenix,vlr
663150_0,2L8,Jett,Astra,Neon,Viper,Sova,vlr
663150_2,2L8,Neon,Omen,Cypher,Phoenix,Sova,vlr
663151_0,FRG UK,Omen,Raze,Neon,Fade,Vyse,vlr
663151_2,FRG UK,Sova,Viper,Neon,Jett,Omen,vlr
663152_0,FULL BOX 200,Viper,Brimstone,Chamber,Skye,Neon,vlr
663152_2,FULL BOX 200,Viper,Omen,Chamber,Fade,Neon,vlr
663152_3,FULL BOX 200,Killjoy,Omen,Neon,Sova,Phoenix,vlr
663153_0,Plop,Viper,Omen,Jett,Fade,Skye,vlr
663153_2,Plop,Fade,Viper,Vyse,Omen,Raze,vlr
663154_0,Twisted Saints Esports,Omen,Viper,Chamber,Fade,Neon,vlr
663154_2,Twisted Saints Esports,Astra,Fade,Vyse,Neon,Chamber,vlr
663154_3,Twisted Saints Esports,Omen,Neon,Viper,Chamber,Fade,vlr
663155_0,fullP4,Sova,Jett,Omen,Cypher,Neon,vlr
663155_2,fullP4,Neon,Skye,Viper,Omen,Raze,vlr
663155_3,fullP4,Chamber,Fade,Astra,Neon,Phoenix,vlr
663157_0,Twisted Saints Esports,Chamber,Viper,Fade,Neon,Omen,vlr
663157_2,Twisted Saints Esports,Viper,Omen,Vyse,Neon,Skye,vlr
663159_0,fullP4,Skye,Neon,Raze,Omen,Viper,vlr
663159_2,fullP4,Jett,Sova,Neon,Omen,Cypher,vlr
663159_0,fullP4,Skye,Neon,Raze,Omen,Viper,vlr
663159_2,fullP4,Jett,Sova,Neon,Omen,Cypher,vlr
663157_0,Twisted Saints Esports,Chamber,Viper,Fade,Neon,Omen,vlr
663157_2,Twisted Saints Esports,Viper,Omen,Vyse,Neon,Skye,vlr
663153_0,Plop,Viper,Omen,Jett,Fade,Skye,vlr
663153_2,Plop,Fade,Viper,Vyse,Omen,Raze,vlr
663154_0,Twisted Saints Esports,Omen,Viper,Chamber,Fade,Neon,vlr
663154_2,Twisted Saints Esports,Astra,Fade,Vyse,Neon,Chamber,vlr
663154_3,Twisted Saints Esports,Omen,Neon,Viper,Chamber,Fade,vlr
